 0.0E+0 0.0E+0 11.089999752119184
 0.0E+0 0.0E+0 -11.089999752119184
 0.23535891159767904 2.8336665006373374E-3 0.9719043711479344
 7.810000052675605 0.0E+0 0.0E+0
 0.24211423791965785 2.942714904789203E-3 0.9702431017772808
 -0.42058447258337705 -2.0125304908835432E-3 0.9072507306398468
 -9.100000003352761 0.0E+0 0.0E+0
 -0.43983864370308323 -1.6453356632495494E-3 0.8980747358514262
 -6.611000061035156 0.0E+0 0.0E+0
 0.35498505854708456 3.4942715199931073E-3 0.9348654056361158
 6.611000061035156 0.0E+0 0.0E+0
